Flight;Turn;Aircraft;Frequency;Passengers (332450);;FREQUÊNCIA DO AVIÃO E190-E2;;VOOS DE IDA E190-E2;;E190-E2;SBCF;50
SBCTSBGO;SEG4;A220-300;0;0;;;;;;;;
SBCTSBGO;SEG4;A319Neo;0;0;;;;;;;;
SBCTSBGO;SEG4;B737-M7;0;0;;;;;;;;
SBCTSBGO;SEG4;ATR-72;0;0;;;;;;;;
SBCTSBGO;TER1;E190-E2;1;17;;;;;;;;
SBCTSBGO;TER1;E195-E2;0;19;;;;;;;;
SBCTSBGO;TER1;A220-100;0;26;;;;;;;;
SBCTSBGO;TER1;A220-300;0;0;;;;;;;;
SBCTSBGO;TER1;A319Neo;1;20;;;;;;;;
SBCTSBGO;TER1;B737-M7;0;0;;;;;;;;
SBCTSBGO;TER1;ATR-72;0;0;;;;;;;;
SBCTSBGO;TER2;E190-E2;0;0;;;;;;;;
SBCTSBGO;TER2;E195-E2;0;0;;;;;;;;
SBCTSBGO;TER2;A220-100;0;0;;;;;;;;
SBCTSBGO;TER2;A220-300;0;0;;;;;;;;
SBCTSBGO;TER2;A319Neo;0;0;;;;;;;;
SBCTSBGO;TER2;B737-M7;0;0;;;;;;;;
SBCTSBGO;TER2;ATR-72;0;0;;;;;;;;
SBCTSBGO;TER3;E190-E2;0;0;;;;;;;;
SBCTSBGO;TER3;E195-E2;0;0;;;;;;;;
SBCTSBGO;TER3;A220-100;0;0;;;;;;;;
SBCTSBGO;TER3;A220-300;0;0;;;;;;;;
SBCTSBGO;TER3;A319Neo;0;0;;;;;;;;
SBCTSBGO;TER3;B737-M7;0;0;;;;;;;;
SBCTSBGO;TER3;ATR-72;0;0;;;;;;;;
SBCTSBGO;TER4;E190-E2;0;0;;;;;;;;
SBCTSBGO;TER4;E195-E2;0;0;;;;;;;;
SBCTSBGO;TER4;A220-100;0;0;;;;;;;;
SBCTSBGO;TER4;A220-300;0;0;;;;;;;;
SBCTSBGO;TER4;A319Neo;0;0;;;;;;;;
SBCTSBGO;TER4;B737-M7;0;0;;;;;;;;
SBCTSBGO;TER4;ATR-72;0;0;;;;;;;;
SBCTSBGO;QUA1;E190-E2;0;0;;;;;;;;
SBCTSBGO;QUA1;E195-E2;0;0;;;;;;;;
SBCTSBGO;QUA1;A220-100;1;50;;;;;;;;
SBCTSBGO;QUA1;A220-300;0;0;;;;;;;;
SBCTSBGO;QUA1;A319Neo;0;8;;;;;;;;
SBCTSBGO;QUA1;B737-M7;0;0;;;;;;;;
SBCTSBGO;QUA1;ATR-72;0;28;;;;;;;;
SBCTSBGO;QUA2;E190-E2;0;0;;;;;;;;
SBCTSBGO;QUA2;E195-E2;0;0;;;;;;;;
SBCTSBGO;QUA2;A220-100;0;0;;;;;;;;
SBCTSBGO;QUA2;A220-300;0;0;;;;;;;;
SBCTSBGO;QUA2;A319Neo;0;0;;;;;;;;
SBCTSBGO;QUA2;B737-M7;0;0;;;;;;;;
SBCTSBGO;QUA2;ATR-72;0;0;;;;;;;;
SBCTSBGO;QUA3;E190-E2;0;0;;;;;;;;
SBCTSBGO;QUA3;E195-E2;0;0;;;;;;;;
SBCTSBGO;QUA3;A220-100;0;0;;;;;;;;
SBCTSBGO;QUA3;A220-300;0;0;;;;;;;;
SBCTSBGO;QUA3;A319Neo;0;0;;;;;;;;
SBCTSBGO;QUA3;B737-M7;0;0;;;;;;;;
SBCTSBGO;QUA3;ATR-72;0;0;;;;;;;;
SBCTSBGO;QUA4;E190-E2;0;0;;;;;;;;
SBCTSBGO;QUA4;E195-E2;0;0;;;;;;;;
SBCTSBGO;QUA4;A220-100;0;0;;;;;;;;
SBCTSBGO;QUA4;A220-300;0;0;;;;;;;;
SBCTSBGO;QUA4;A319Neo;0;0;;;;;;;;
SBCTSBGO;QUA4;B737-M7;0;0;;;;;;;;
SBCTSBGO;QUA4;ATR-72;0;0;;;;;;;;
SBCTSBGO;QUI1;E190-E2;1;45;;;;;;;;
SBCTSBGO;QUI1;E195-E2;0;0;;;;;;;;
SBCTSBGO;QUI1;A220-100;0;0;;;;;;;;
SBCTSBGO;QUI1;A220-300;0;0;;;;;;;;
SBCTSBGO;QUI1;A319Neo;0;11;;;;;;;;
SBCTSBGO;QUI1;B737-M7;0;23;;;;;;;;
SBCTSBGO;QUI1;ATR-72;0;3;;;;;;;;
SBCTSBGO;QUI2;E190-E2;0;0;;;;;;;;
SBCTSBGO;QUI2;E195-E2;0;0;;;;;;;;
SBCTSBGO;QUI2;A220-100;0;0;;;;;;;;
SBCTSBGO;QUI2;A220-300;0;0;;;;;;;;
SBCTSBGO;QUI2;A319Neo;0;0;;;;;;;;
SBCTSBGO;QUI2;B737-M7;0;0;;;;;;;;
SBCTSBGO;QUI2;ATR-72;0;0;;;;;;;;
SBCTSBGO;QUI3;E190-E2;0;0;;;;;;;;
SBCTSBGO;QUI3;E195-E2;0;0;;;;;;;;
SBCTSBGO;QUI3;A220-100;0;0;;;;;;;;
SBCTSBGO;QUI3;A220-300;0;0;;;;;;;;
SBCTSBGO;QUI3;A319Neo;0;0;;;;;;;;
SBCTSBGO;QUI3;B737-M7;0;0;;;;;;;;
SBCTSBGO;QUI3;ATR-72;0;0;;;;;;;;
SBCTSBGO;QUI4;E190-E2;0;0;;;;;;;;
SBCTSBGO;QUI4;E195-E2;0;0;;;;;;;;
SBCTSBGO;QUI4;A220-100;0;0;;;;;;;;
SBCTSBGO;QUI4;A220-300;0;0;;;;;;;;
SBCTSBGO;QUI4;A319Neo;0;0;;;;;;;;
SBCTSBGO;QUI4;B737-M7;0;0;;;;;;;;
SBCTSBGO;QUI4;ATR-72;0;0;;;;;;;;
SBCTSBGO;SEX1;E190-E2;1;3;;;;;;;;
SBCTSBGO;SEX1;E195-E2;0;39;;;;;;;;
SBCTSBGO;SEX1;A220-100;0;0;;;;;;;;
SBCTSBGO;SEX1;A220-300;0;0;;;;;;;;
SBCTSBGO;SEX1;A319Neo;0;39;;;;;;;;
SBCTSBGO;SEX1;B737-M7;0;0;;;;;;;;
SBCTSBGO;SEX1;ATR-72;0;27;;;;;;;;
SBCTSBGO;SEX2;E190-E2;0;0;;;;;;;;
SBCTSBGO;SEX2;E195-E2;0;0;;;;;;;;
SBCTSBGO;SEX2;A220-100;0;0;;;;;;;;
SBCTSBGO;SEX2;A220-300;0;0;;;;;;;;
SBCTSBGO;SEX2;A319Neo;0;0;;;;;;;;
SBCTSBGO;SEX2;B737-M7;0;0;;;;;;;;
SBCTSBGO;SEX2;ATR-72;0;0;;;;;;;;
SBCTSBGO;SEX3;E190-E2;0;0;;;;;;;;
SBCTSBGO;SEX3;E195-E2;0;0;;;;;;;;
SBCTSBGO;SEX3;A220-100;0;0;;;;;;;;
SBCTSBGO;SEX3;A220-300;0;0;;;;;;;;
SBCTSBGO;SEX3;A319Neo;0;0;;;;;;;;
SBCTSBGO;SEX3;B737-M7;0;0;;;;;;;;
SBCTSBGO;SEX3;ATR-72;0;0;;;;;;;;
SBCTSBGO;SEX4;E190-E2;0;0;;;;;;;;
SBCTSBGO;SEX4;E195-E2;0;0;;;;;;;;
SBCTSBGO;SEX4;A220-100;0;0;;;;;;;;
SBCTSBGO;SEX4;A220-300;0;0;;;;;;;;
SBCTSBGO;SEX4;A319Neo;0;0;;;;;;;;
SBCTSBGO;SEX4;B737-M7;0;0;;;;;;;;
SBCTSBGO;SEX4;ATR-72;0;0;;;;;;;;
SBCTSBGO;SAB1;E190-E2;1;65;;;;;;;;
SBCTSBGO;SAB1;E195-E2;0;0;;;;;;;;
SBCTSBGO;SAB1;A220-100;0;0;;;;;;;;
SBCTSBGO;SAB1;A220-300;0;0;;;;;;;;
SBCTSBGO;SAB1;A319Neo;0;0;;;;;;;;
SBCTSBGO;SAB1;B737-M7;0;0;;;;;;;;
SBCTSBGO;SAB1;ATR-72;1;121;;;;;;;;
SBCTSBGO;SAB2;E190-E2;0;0;;;;;;;;
SBCTSBGO;SAB2;E195-E2;0;0;;;;;;;;
SBCTSBGO;SAB2;A220-100;0;0;;;;;;;;
SBCTSBGO;SAB2;A220-300;0;0;;;;;;;;
SBCTSBGO;SAB2;A319Neo;0;0;;;;;;;;
SBCTSBGO;SAB2;B737-M7;0;0;;;;;;;;
SBCTSBGO;SAB2;ATR-72;0;0;;;;;;;;
SBCTSBGO;SAB3;E190-E2;0;0;;;;;;;;
SBCTSBGO;SAB3;E195-E2;0;0;;;;;;;;
SBCTSBGO;SAB3;A220-100;0;0;;;;;;;;
SBCTSBGO;SAB3;A220-300;0;0;;;;;;;;
SBCTSBGO;SAB3;A319Neo;0;0;;;;;;;;
SBCTSBGO;SAB3;B737-M7;0;0;;;;;;;;
SBCTSBGO;SAB3;ATR-72;0;0;;;;;;;;
SBCTSBGO;SAB4;E190-E2;0;0;;;;;;;;
SBCTSBGO;SAB4;E195-E2;0;0;;;;;;;;
SBCTSBGO;SAB4;A220-100;0;0;;;;;;;;
SBCTSBGO;SAB4;A220-300;0;0;;;;;;;;
SBCTSBGO;SAB4;A319Neo;0;0;;;;;;;;
SBCTSBGO;SAB4;B737-M7;0;0;;;;;;;;
SBCTSBGO;SAB4;ATR-72;0;0;;;;;;;;
SBCTSBGO;DOM1;E190-E2;1;18;;;;;;;;
SBCTSBGO;DOM1;E195-E2;0;0;;;;;;;;
SBCTSBGO;DOM1;A220-100;0;123;;;;;;;;
SBCTSBGO;DOM1;A220-300;0;0;;;;;;;;
SBCTSBGO;DOM1;A319Neo;0;20;;;;;;;;
SBCTSBGO;DOM1;B737-M7;1;43;;;;;;;;
SBCTSBGO;DOM1;ATR-72;0;0;;;;;;;;
SBCTSBGO;DOM2;E190-E2;0;0;;;;;;;;
SBCTSBGO;DOM2;E195-E2;0;0;;;;;;;;
SBCTSBGO;DOM2;A220-100;0;0;;;;;;;;
SBCTSBGO;DOM2;A220-300;0;0;;;;;;;;
SBCTSBGO;DOM2;A319Neo;0;0;;;;;;;;
SBCTSBGO;DOM2;B737-M7;0;0;;;;;;;;
SBCTSBGO;DOM2;ATR-72;0;0;;;;;;;;
SBCTSBGO;DOM3;E190-E2;0;0;;;;;;;;
SBCTSBGO;DOM3;E195-E2;0;0;;;;;;;;
SBCTSBGO;DOM3;A220-100;0;0;;;;;;;;
SBCTSBGO;DOM3;A220-300;0;0;;;;;;;;
SBCTSBGO;DOM3;A319Neo;0;0;;;;;;;;
SBCTSBGO;DOM3;B737-M7;0;0;;;;;;;;
SBCTSBGO;DOM3;ATR-72;0;0;;;;;;;;
SBCTSBGO;DOM4;E190-E2;0;0;;;;;;;;
SBCTSBGO;DOM4;E195-E2;0;0;;;;;;;;
SBCTSBGO;DOM4;A220-100;0;0;;;;;;;;
SBCTSBGO;DOM4;A220-300;0;0;;;;;;;;
SBCTSBGO;DOM4;A319Neo;0;0;;;;;;;;
SBCTSBGO;DOM4;B737-M7;0;0;;;;;;;;
SBCTSBGO;DOM4;ATR-72;0;0;;;;;;;;
SBCYSBGO;SEG1;E190-E2;0;0;;;;;;;;
SBCYSBGO;SEG1;E195-E2;1;44;;;;;;;;
SBCYSBGO;SEG1;A220-100;0;0;;;;;;;;
SBCYSBGO;SEG1;A220-300;0;0;;;;;;;;
SBCYSBGO;SEG1;A319Neo;0;0;;;;;;;;
SBCYSBGO;SEG1;B737-M7;0;0;;;;;;;;
SBCYSBGO;SEG1;ATR-72;0;0;;;;;;;;
SBCYSBGO;SEG2;E190-E2;0;0;;;;;;;;
SBCYSBGO;SEG2;E195-E2;0;0;;;;;;;;
SBCYSBGO;SEG2;A220-100;0;0;;;;;;;;
SBCYSBGO;SEG2;A220-300;0;0;;;;;;;;
SBCYSBGO;SEG2;A319Neo;0;0;;;;;;;;
SBCYSBGO;SEG2;B737-M7;0;0;;;;;;;;
SBCYSBGO;SEG2;ATR-72;0;0;;;;;;;;
SBCYSBGO;SEG3;E190-E2;0;0;;;;;;;;
SBCYSBGO;SEG3;E195-E2;0;0;;;;;;;;
SBCYSBGO;SEG3;A220-100;0;0;;;;;;;;
SBCYSBGO;SEG3;A220-300;0;0;;;;;;;;
SBCYSBGO;SEG3;A319Neo;0;0;;;;;;;;
SBCYSBGO;SEG3;B737-M7;0;0;;;;;;;;
SBCYSBGO;SEG3;ATR-72;0;0;;;;;;;;
SBCYSBGO;SEG4;E190-E2;0;0;;;;;;;;
SBCYSBGO;SEG4;E195-E2;0;0;;;;;;;;
SBCYSBGO;SEG4;A220-100;0;0;;;;;;;;
SBCYSBGO;SEG4;A220-300;0;0;;;;;;;;
SBCYSBGO;SEG4;A319Neo;0;0;;;;;;;;
SBCYSBGO;SEG4;B737-M7;0;0;;;;;;;;
SBCYSBGO;SEG4;ATR-72;0;0;;;;;;;;
SBCYSBGO;TER1;E190-E2;0;0;;;;;;;;
SBCYSBGO;TER1;E195-E2;1;19;;;;;;;;
SBCYSBGO;TER1;A220-100;0;7;;;;;;;;
SBCYSBGO;TER1;A220-300;0;0;;;;;;;;
SBCYSBGO;TER1;A319Neo;0;0;;;;;;;;
SBCYSBGO;TER1;B737-M7;1;46;;;;;;;;
SBCYSBGO;TER1;ATR-72;0;0;;;;;;;;
SBCYSBGO;TER2;E190-E2;0;0;;;;;;;;
SBCYSBGO;TER2;E195-E2;0;0;;;;;;;;
SBCYSBGO;TER2;A220-100;0;0;;;;;;;;
SBCYSBGO;TER2;A220-300;0;0;;;;;;;;
SBCYSBGO;TER2;A319Neo;0;0;;;;;;;;
SBCYSBGO;TER2;B737-M7;0;0;;;;;;;;
SBCYSBGO;TER2;ATR-72;0;0;;;;;;;;
SBCYSBGO;TER3;E190-E2;0;0;;;;;;;;
SBCYSBGO;TER3;E195-E2;0;0;;;;;;;;
SBCYSBGO;TER3;A220-100;0;0;;;;;;;;
SBCYSBGO;TER3;A220-300;0;0;;;;;;;;
SBCYSBGO;TER3;A319Neo;0;0;;;;;;;;
SBCYSBGO;TER3;B737-M7;0;0;;;;;;;;
SBCYSBGO;TER3;ATR-72;0;0;;;;;;;;
SBCYSBGO;TER4;E190-E2;0;0;;;;;;;;
SBCYSBGO;TER4;E195-E2;0;0;;;;;;;;
SBCYSBGO;TER4;A220-100;0;0;;;;;;;;
SBCYSBGO;TER4;A220-300;0;0;;;;;;;;
SBCYSBGO;TER4;A319Neo;0;0;;;;;;;;
SBCYSBGO;TER4;B737-M7;0;0;;;;;;;;
SBCYSBGO;TER4;ATR-72;0;0;;;;;;;;
SBCYSBGO;QUA1;E190-E2;0;0;;;;;;;;
SBCYSBGO;QUA1;E195-E2;1;18;;;;;;;;
SBCYSBGO;QUA1;A220-100;0;0;;;;;;;;
SBCYSBGO;QUA1;A220-300;0;0;;;;;;;;
SBCYSBGO;QUA1;A319Neo;1;12;;;;;;;;
SBCYSBGO;QUA1;B737-M7;0;0;;;;;;;;
SBCYSBGO;QUA1;ATR-72;0;0;;;;;;;;
SBCYSBGO;QUA2;E190-E2;0;0;;;;;;;;
SBCYSBGO;QUA2;E195-E2;0;0;;;;;;;;
SBCYSBGO;QUA2;A220-100;0;0;;;;;;;;
SBCYSBGO;QUA2;A220-300;0;0;;;;;;;;
SBCYSBGO;QUA2;A319Neo;0;0;;;;;;;;
SBCYSBGO;QUA2;B737-M7;0;0;;;;;;;;
SBCYSBGO;QUA2;ATR-72;0;0;;;;;;;;
SBCYSBGO;QUA3;E190-E2;0;0;;;;;;;;
SBCYSBGO;QUA3;E195-E2;0;0;;;;;;;;
SBCYSBGO;QUA3;A220-100;0;0;;;;;;;;
SBCYSBGO;QUA3;A220-300;0;0;;;;;;;;
SBCYSBGO;QUA3;A319Neo;0;0;;;;;;;;
SBCYSBGO;QUA3;B737-M7;0;0;;;;;;;;
SBCYSBGO;QUA3;ATR-72;0;0;;;;;;;;
SBCYSBGO;QUA4;E190-E2;0;0;;;;;;;;
SBCYSBGO;QUA4;E195-E2;0;0;;;;;;;;
SBCYSBGO;QUA4;A220-100;0;0;;;;;;;;
SBCYSBGO;QUA4;A220-300;0;0;;;;;;;;
SBCYSBGO;QUA4;A319Neo;0;0;;;;;;;;
SBCYSBGO;QUA4;B737-M7;0;0;;;;;;;;
SBCYSBGO;QUA4;ATR-72;0;0;;;;;;;;
SBCYSBGO;QUI1;E190-E2;0;0;;;;;;;;
SBCYSBGO;QUI1;E195-E2;1;98;;;;;;;;
SBCYSBGO;QUI1;A220-100;0;0;;;;;;;;
SBCYSBGO;QUI1;A220-300;0;0;;;;;;;;
SBCYSBGO;QUI1;A319Neo;0;119;;;;;;;;
SBCYSBGO;QUI1;B737-M7;0;125;;;;;;;;
SBCYSBGO;QUI1;ATR-72;0;0;;;;;;;;
SBCYSBGO;QUI2;E190-E2;0;0;;;;;;;;
SBCYSBGO;QUI2;E195-E2;0;0;;;;;;;;
SBCYSBGO;QUI2;A220-100;0;0;;;;;;;;
SBCYSBGO;QUI2;A220-300;0;0;;;;;;;;
SBCYSBGO;QUI2;A319Neo;0;0;;;;;;;;
SBCYSBGO;QUI2;B737-M7;0;0;;;;;;;;
SBCYSBGO;QUI2;ATR-72;0;0;;;;;;;;
SBCYSBGO;QUI3;E190-E2;0;0;;;;;;;;
SBCYSBGO;QUI3;E195-E2;0;0;;;;;;;;
SBCYSBGO;QUI3;A220-100;0;0;;;;;;;;
SBCYSBGO;QUI3;A220-300;0;0;;;;;;;;
SBCYSBGO;QUI3;A319Neo;0;0;;;;;;;;
SBCYSBGO;QUI3;B737-M7;0;0;;;;;;;;
SBCYSBGO;QUI3;ATR-72;0;0;;;;;;;;
SBCYSBGO;QUI4;E190-E2;0;0;;;;;;;;
SBCYSBGO;QUI4;E195-E2;0;0;;;;;;;;
SBCYSBGO;QUI4;A220-100;0;0;;;;;;;;
SBCYSBGO;QUI4;A220-300;0;0;;;;;;;;
SBCYSBGO;QUI4;A319Neo;0;0;;;;;;;;
SBCYSBGO;QUI4;B737-M7;0;0;;;;;;;;
SBCYSBGO;QUI4;ATR-72;0;0;;;;;;;;
SBCYSBGO;SEX1;E190-E2;1;7;;;;;;;;
SBCYSBGO;SEX1;E195-E2;1;96;;;;;;;;
SBCYSBGO;SEX1;A220-100;0;0;;;;;;;;
SBCYSBGO;SEX1;A220-300;0;0;;;;;;;;
SBCYSBGO;SEX1;A319Neo;0;0;;;;;;;;
SBCYSBGO;SEX1;B737-M7;1;10;;;;;;;;
SBCYSBGO;SEX1;ATR-72;0;22;;;;;;;;
SBCYSBGO;SEX2;E190-E2;0;0;;;;;;;;
SBCYSBGO;SEX2;E195-E2;0;0;;;;;;;;
SBCYSBGO;SEX2;A220-100;0;0;;;;;;;;
SBCYSBGO;SEX2;A220-300;0;0;;;;;;;;
SBCYSBGO;SEX2;A319Neo;0;0;;;;;;;;
SBCYSBGO;SEX2;B737-M7;0;0;;;;;;;;
SBCYSBGO;SEX2;ATR-72;0;0;;;;;;;;
SBCYSBGO;SEX3;E190-E2;0;0;;;;;;;;
SBCYSBGO;SEX3;E195-E2;0;0;;;;;;;;
SBCYSBGO;SEX3;A220-100;0;0;;;;;;;;
SBCYSBGO;SEX3;A220-300;0;0;;;;;;;;
SBCYSBGO;SEX3;A319Neo;0;0;;;;;;;;
SBCYSBGO;SEX3;B737-M7;0;0;;;;;;;;
SBCYSBGO;SEX3;ATR-72;0;0;;;;;;;;
SBCYSBGO;SEX4;E190-E2;0;0;;;;;;;;
SBCYSBGO;SEX4;E195-E2;0;0;;;;;;;;
SBCYSBGO;SEX4;A220-100;0;0;;;;;;;;
SBCYSBGO;SEX4;A220-300;0;0;;;;;;;;
SBCYSBGO;SEX4;A319Neo;0;0;;;;;;;;
SBCYSBGO;SEX4;B737-M7;0;0;;;;;;;;
SBCYSBGO;SEX4;ATR-72;0;0;;;;;;;;
SBCYSBGO;SAB1;E190-E2;0;0;;;;;;;;
SBCYSBGO;SAB1;E195-E2;1;97;;;;;;;;
SBCYSBGO;SAB1;A220-100;0;36;;;;;;;;
SBCYSBGO;SAB1;A220-300;0;0;;;;;;;;
SBCYSBGO;SAB1;A319Neo;0;25;;;;;;;;
SBCYSBGO;SAB1;B737-M7;0;42;;;;;;;;
SBCYSBGO;SAB1;ATR-72;1;12;;;;;;;;
SBCYSBGO;SAB2;E190-E2;0;0;;;;;;;;
SBCYSBGO;SAB2;E195-E2;0;0;;;;;;;;
SBCYSBGO;SAB2;A220-100;0;0;;;;;;;;
SBCYSBGO;SAB2;A220-300;0;0;;;;;;;;
SBCYSBGO;SAB2;A319Neo;0;0;;;;;;;;
SBCYSBGO;SAB2;B737-M7;0;0;;;;;;;;
SBCYSBGO;SAB2;ATR-72;0;0;;;;;;;;
SBCYSBGO;SAB3;E190-E2;0;0;;;;;;;;
SBCYSBGO;SAB3;E195-E2;0;0;;;;;;;;
SBCYSBGO;SAB3;A220-100;0;0;;;;;;;;
SBCYSBGO;SAB3;A220-300;0;0;;;;;;;;
SBCYSBGO;SAB3;A319Neo;0;0;;;;;;;;
SBCYSBGO;SAB3;B737-M7;0;0;;;;;;;;
SBCYSBGO;SAB3;ATR-72;0;0;;;;;;;;
SBCYSBGO;SAB4;E190-E2;0;0;;;;;;;;
SBCYSBGO;SAB4;E195-E2;0;0;;;;;;;;
SBCYSBGO;SAB4;A220-100;0;0;;;;;;;;
SBCYSBGO;SAB4;A220-300;0;0;;;;;;;;
SBCYSBGO;SAB4;A319Neo;0;0;;;;;;;;
SBCYSBGO;SAB4;B737-M7;0;0;;;;;;;;
SBCYSBGO;SAB4;ATR-72;0;0;;;;;;;;
SBCYSBGO;DOM1;E190-E2;0;44;;;;;;;;
SBCYSBGO;DOM1;E195-E2;1;49;;;;;;;;
SBCYSBGO;DOM1;A220-100;0;0;;;;;;;;
SBCYSBGO;DOM1;A220-300;0;0;;;;;;;;
SBCYSBGO;DOM1;A319Neo;0;0;;;;;;;;
SBCYSBGO;DOM1;B737-M7;0;42;;;;;;;;
SBCYSBGO;DOM1;ATR-72;0;44;;;;;;;;
SBCYSBGO;DOM2;E190-E2;0;0;;;;;;;;
SBCYSBGO;DOM2;E195-E2;0;0;;;;;;;;
SBCYSBGO;DOM2;A220-100;0;0;;;;;;;;
SBCYSBGO;DOM2;A220-300;0;0;;;;;;;;
SBCYSBGO;DOM2;A319Neo;0;0;;;;;;;;
SBCYSBGO;DOM2;B737-M7;0;0;;;;;;;;
SBCYSBGO;DOM2;ATR-72;0;0;;;;;;;;
SBCYSBGO;DOM3;E190-E2;0;0;;;;;;;;
SBCYSBGO;DOM3;E195-E2;0;0;;;;;;;;
SBCYSBGO;DOM3;A220-100;0;0;;;;;;;;
SBCYSBGO;DOM3;A220-300;0;0;;;;;;;;
SBCYSBGO;DOM3;A319Neo;0;0;;;;;;;;
SBCYSBGO;DOM3;B737-M7;0;0;;;;;;;;
SBCYSBGO;DOM3;ATR-72;0;0;;;;;;;;
SBCYSBGO;DOM4;E190-E2;0;0;;;;;;;;
SBCYSBGO;DOM4;E195-E2;0;0;;;;;;;;
SBCYSBGO;DOM4;A220-100;0;0;;;;;;;;
SBCYSBGO;DOM4;A220-300;0;0;;;;;;;;
SBCYSBGO;DOM4;A319Neo;0;0;;;;;;;;
SBCYSBGO;DOM4;B737-M7;0;0;;;;;;;;
SBCYSBGO;DOM4;ATR-72;0;0;;;;;;;;
SBGLSBGO;SEG1;E190-E2;0;0;;;;;;;;
SBGLSBGO;SEG1;E195-E2;1;41;;;;;;;;
SBGLSBGO;SEG1;A220-100;1;44;;;;;;;;
SBGLSBGO;SEG1;A220-300;0;0;;;;;;;;
SBGLSBGO;SEG1;A319Neo;0;6;;;;;;;;
SBGLSBGO;SEG1;B737-M7;0;0;;;;;;;;
SBGLSBGO;SEG1;ATR-72;1;34;;;;;;;;
SBGLSBGO;SEG2;E190-E2;0;0;;;;;;;;
SBGLSBGO;SEG2;E195-E2;0;0;;;;;;;;
SBGLSBGO;SEG2;A220-100;0;0;;;;;;;;
SBGLSBGO;SEG2;A220-300;0;0;;;;;;;;
SBGLSBGO;SEG2;A319Neo;0;0;;;;;;;;
SBGLSBGO;SEG2;B737-M7;0;0;;;;;;;;
SBGLSBGO;SEG2;ATR-72;0;0;;;;;;;;
SBGLSBGO;SEG3;E190-E2;0;0;;;;;;;;
SBGLSBGO;SEG3;E195-E2;0;0;;;;;;;;
SBGLSBGO;SEG3;A220-100;0;0;;;;;;;;
SBGLSBGO;SEG3;A220-300;0;0;;;;;;;;
SBGLSBGO;SEG3;A319Neo;0;0;;;;;;;;
SBGLSBGO;SEG3;B737-M7;0;0;;;;;;;;
SBGLSBGO;SEG3;ATR-72;0;0;;;;;;;;
SBGLSBGO;SEG4;E190-E2;0;0;;;;;;;;
SBGLSBGO;SEG4;E195-E2;0;0;;;;;;;;
SBGLSBGO;SEG4;A220-100;0;0;;;;;;;;
SBGLSBGO;SEG4;A220-300;0;0;;;;;;;;
SBGLSBGO;SEG4;A319Neo;0;0;;;;;;;;
SBGLSBGO;SEG4;B737-M7;0;0;;;;;;;;
SBGLSBGO;SEG4;ATR-72;0;0;;;;;;;;
SBGLSBGO;TER1;E190-E2;0;0;;;;;;;;
SBGLSBGO;TER1;E195-E2;0;0;;;;;;;;
SBGLSBGO;TER1;A220-100;0;0;;;;;;;;
SBGLSBGO;TER1;A220-300;0;0;;;;;;;;
SBGLSBGO;TER1;A319Neo;1;23;;;;;;;;
SBGLSBGO;TER1;B737-M7;0;0;;;;;;;;
SBGLSBGO;TER1;ATR-72;0;1;;;;;;;;
SBGLSBGO;TER2;E190-E2;0;0;;;;;;;;
SBGLSBGO;TER2;E195-E2;0;0;;;;;;;;
SBGLSBGO;TER2;A220-100;0;0;;;;;;;;
SBGLSBGO;TER2;A220-300;0;0;;;;;;;;
SBGLSBGO;TER2;A319Neo;0;0;;;;;;;;
SBGLSBGO;TER2;B737-M7;0;0;;;;;;;;
SBGLSBGO;TER2;ATR-72;0;0;;;;;;;;
SBGLSBGO;TER3;E190-E2;0;0;;;;;;;;
SBGLSBGO;TER3;E195-E2;0;0;;;;;;;;
SBGLSBGO;TER3;A220-100;0;0;;;;;;;;
SBGLSBGO;TER3;A220-300;0;0;;;;;;;;
SBGLSBGO;TER3;A319Neo;0;0;;;;;;;;
SBGLSBGO;TER3;B737-M7;0;0;;;;;;;;
SBGLSBGO;TER3;ATR-72;0;0;;;;;;;;
SBGLSBGO;TER4;E190-E2;0;0;;;;;;;;
SBGLSBGO;TER4;E195-E2;0;0;;;;;;;;
SBGLSBGO;TER4;A220-100;0;0;;;;;;;;
SBGLSBGO;TER4;A220-300;0;0;;;;;;;;
SBGLSBGO;TER4;A319Neo;0;0;;;;;;;;
SBGLSBGO;TER4;B737-M7;0;0;;;;;;;;
SBGLSBGO;TER4;ATR-72;0;0;;;;;;;;
SBGLSBGO;QUA1;E190-E2;0;97;;;;;;;;
SBGLSBGO;QUA1;E195-E2;0;0;;;;;;;;
SBGLSBGO;QUA1;A220-100;0;0;;;;;;;;
SBGLSBGO;QUA1;A220-300;0;0;;;;;;;;
SBGLSBGO;QUA1;A319Neo;0;0;;;;;;;;
SBGLSBGO;QUA1;B737-M7;1;79;;;;;;;;
SBGLSBGO;QUA1;ATR-72;0;0;;;;;;;;
SBGLSBGO;QUA2;E190-E2;0;0;;;;;;;;
SBGLSBGO;QUA2;E195-E2;0;0;;;;;;;;
SBGLSBGO;QUA2;A220-100;0;0;;;;;;;;
SBGLSBGO;QUA2;A220-300;0;0;;;;;;;;
SBGLSBGO;QUA2;A319Neo;0;0;;;;;;;;
SBGLSBGO;QUA2;B737-M7;0;0;;;;;;;;
SBGLSBGO;QUA2;ATR-72;0;0;;;;;;;;
SBGLSBGO;QUA3;E190-E2;0;0;;;;;;;;
SBGLSBGO;QUA3;E195-E2;0;0;;;;;;;;
SBGLSBGO;QUA3;A220-100;0;0;;;;;;;;
